oid,mjd,mag,magerr,catflags,filtercode,ra,dec
820107300004361,58202.284919,19.3285294,0.084911488,0,zg,191.3203115,60.3613197
820107300004361,58202.2973611,19.1593876,0.074772574,0,zg,191.3201562,60.3612982
820107300004361,58202.3006829,19.2024746,0.0772347152,0,zg,191.320195,60.361329
820107300004361,58202.3256597,19.1161041,0.0723796114,0,zg,191.3200468,60.3613014
820107300004361,58202.3265741,19.2115402,0.0777630955,0,zg,191.3201526,60.3613294
820107300004361,58202.3383333,19.2293549,0.0788119435,0,zg,191.3201214,60.361315
820107300004361,58203.3527083,19.217577,0.0781169385,0,zg,191.3201169,60.3612887
820107300004361,58203.3642477,19.2209682,0.0783164352,0,zg,191.3201674,60.3612867
820107300004361,58204.2119907,19.0783215,0.0703551993,32768,zg,191.3197228,60.3612715
820107300004361,58204.2735185,19.1329689,0.0733025372,32768,zg,191.3199446,60.3613296
820107300004361,58204.3109144,19.152914,0.074409619,0,zg,191.3201502,60.3612969
820107300004361,58204.3313889,19.2397118,0.0794281736,0,zg,191.3201715,60.361328
820107300004361,58204.3352431,19.0955029,0.071268402,0,zg,191.32018,60.3613361
820107300004361,58204.3571181,19.3166771,0.0841589198,0,zg,191.3201996,60.3613802
820107300004361,58205.2637037,19.2505455,0.0800779015,0,zg,191.3202271,60.3612081
820107300004361,58205.2647106,19.1827316,0.0760965571,0,zg,191.3200341,60.3612562
820107300004361,58205.2854398,19.0612507,0.069459945,0,zg,191.320227,60.3612821
820107300004361,58205.2933333,19.2931862,0.082686536,0,zg,191.3200746,60.3613088
820107300004361,58205.3281944,19.1660137,0.0751460269,0,zg,191.3200691,60.3612813
820107300004361,58205.3300347,19.2669945,0.0810744911,0,zg,191.3199771,60.3612696
820107300004361,58205.3536921,19.0685005,0.0698387176,0,zg,191.3201352,60.3613355
820107300004361,58205.3750116,19.4236164,0.0911862254,0,zg,191.3199294,60.3613335
820107300004361,58206.2326389,19.200985,0.0771482959,0,zg,191.3200202,60.3612823
820107300004361,58206.259213,19.2037506,0.0773089156,0,zg,191.319953,60.3612373
820107300004361,58206.2712269,19.2506714,0.0800855085,0,zg,191.3201827,60.3613246
820107300004361,58206.2940856,19.0745506,0.0701564178,0,zg,191.3200765,60.3612602
820107300004361,58206.3147569,19.4057655,0.0899757147,0,zg,191.3200245,60.3613086
820107300004361,58206.3366319,19.1807575,0.0759836882,0,zg,191.3200614,60.3612789
820107300004361,58207.3108796,19.2474766,0.0798933432,0,zg,191.3201178,60.361303
820107300004361,58207.3311574,19.2731171,0.0814485401,0,zg,191.3200244,60.3612775
820107300004361,58207.335,19.2903633,0.0825112909,32768,zg,191.3200904,60.3612674
820107300004361,58207.3747569,19.2685757,0.0811709091,0,zg,191.3199993,60.3612666
820107300004361,58208.3748611,19.000597,0.066374667,0,zg,191.3197996,60.3612068
820107300004361,58210.2951389,19.2584839,0.0805573091,0,zg,191.3201152,60.361276
820107300004361,58210.3148958,19.1783257,0.075844869,0,zg,191.3200438,60.3613064
820107300004361,58211.3346065,19.0510387,0.0689301193,0,zg,191.3201397,60.3609782
820107300004361,58216.2066551,19.1398201,0.0736809,0,zg,191.3201016,60.3613448
820107300004361,58223.3168866,19.2093048,0.0776324943,0,zg,191.3201202,60.3612896
820107300004361,58227.3066435,19.2480145,0.0799256414,0,zg,191.3200921,60.3613167
820107300004361,58227.3084954,19.1351147,0.0734208301,0,zg,191.3199605,60.3613076
820107300004361,58227.3175116,19.117836,0.0724737868,0,zg,191.3199985,60.3613175
820107300004361,58229.2690278,19.3076744,0.0835916251,32768,zg,191.3201208,60.3612768
820107300004361,58229.278287,19.2740784,0.0815073997,32768,zg,191.3201222,60.361262
820107300004361,58229.3102315,19.1277599,0.0730161592,0,zg,191.32015,60.3612925
820107300004361,58230.3016551,19.4976521,0.0963695198,32768,zg,191.3201406,60.3612756
820107300004361,58230.3242361,19.152813,0.0744039416,32768,zg,191.3199743,60.3613011
820107300004361,58230.3251505,19.110569,0.0720792711,32768,zg,191.320122,60.3612652
820107300004361,58230.3260764,19.2452335,0.0797586739,32768,zg,191.3200777,60.3612773
820107300004361,58230.3455324,19.2195015,0.0782301277,0,zg,191.3200839,60.3612804
