oid,mjd,mag,magerr,catflags,filtercode,ra,dec
494110100006962,58246.4815046,20.5836582,0.162809372,0,zg,331.5707935,6.1084124
494110100006962,58262.4682755,20.9056911,0.187647462,0,zg,331.5710929,6.1084825
494110100006962,58278.4195949,20.8424873,0.182772636,0,zg,331.5707923,6.1084702
494110100006962,58281.4223495,20.8806953,0.185719609,0,zg,331.5709032,6.1084848
494110100006962,58290.4394097,20.8041725,0.179817438,0,zg,331.5708888,6.1085034
494110100006962,58293.4396991,20.7478256,0.175471425,0,zg,331.5708845,6.1083118
494110100006962,58296.4776273,20.3222351,0.140378088,0,zg,331.5710066,6.1083515
494110100006962,58303.4188889,20.6913109,0.171112537,0,zg,331.5709561,6.1084134
494110100006962,58306.4424884,21.2738972,0.216046929,32768,zg,331.5711084,6.1082275
494110100006962,58310.359537,20.5945759,0.163651347,0,zg,331.5709164,6.1085158
494110100006962,58313.4424769,20.5922775,0.163474083,0,zg,331.5708627,6.1084961
494110100006962,58319.3971991,20.5478306,0.160045981,0,zg,331.5708023,6.1083881
494110100006962,58322.4198264,20.7142448,0.172881365,0,zg,331.5709622,6.1084848
494110100006962,58334.3300463,20.5114365,0.15723896,0,zg,331.5708569,6.1084194
494110100006962,58337.3753935,20.6010723,0.164152503,0,zg,331.5708969,6.1085999
494110100006962,58340.3381944,20.6313534,0.166488051,32768,zg,331.5709012,6.1084667
494110100006962,58343.3952431,21.0396996,0.197983503,0,zg,331.5710385,6.1084839
494110100006962,58349.3606597,20.7239552,0.173630357,0,zg,331.5710074,6.1084049
494110100006962,58352.357037,20.6041603,0.164390683,0,zg,331.5709297,6.1084457
494110100006962,58369.294213,20.5355434,0.159098268,0,zg,331.5709046,6.1085132
494110100006962,58372.2733681,20.4730148,0.153920427,0,zg,331.570943,6.1084683
494110100006962,58375.2848264,20.5842648,0.162856102,0,zg,331.5708851,6.1084679
494110100006962,58378.2976273,20.6996536,0.17175591,0,zg,331.5709397,6.1084434
494110100006962,58400.2538542,20.3806934,0.145592988,0,zg,331.5709574,6.1084283
494110100006962,58426.1858565,20.4022064,0.147525772,0,zg,331.5709519,6.108272
494110100006962,58429.1866204,20.4209633,0.149215549,0,zg,331.570921,6.1084328
494110100006962,58432.186331,20.2652111,0.135359079,0,zg,331.5709321,6.1083805
494110100006962,58435.1647454,20.3481388,0.142681286,0,zg,331.5709648,6.1084828
494110100006962,58608.4578472,20.5877895,0.163128018,32768,zg,331.5709283,6.1085113
494110100006962,58634.4626389,20.3698273,0.144619167,0,zg,331.5709428,6.1084237
494110100006962,58637.4635532,20.4207077,0.149192527,0,zg,331.5709462,6.1084998
494110100006962,58646.4394213,20.5734596,0.16202271,0,zg,331.5708673,6.1085112
494110100006962,58649.4652431,20.6191521,0.165546894,0,zg,331.5709852,6.1083838
494110100006962,58658.4624537,20.3308868,0.1411459,0,zg,331.5707947,6.1084349
494110100006962,58661.4604282,20.4164162,0.148805574,0,zg,331.5710359,6.1083353
494110100006962,58668.445081,20.3195496,0.140140161,0,zg,331.5709117,6.1084708
494110100006962,58674.4256944,20.5517445,0.160347819,0,zg,331.5709486,6.1084934
494110100006962,58688.4586458,20.0229836,0.11510627,0,zg,331.5709583,6.1084316
494110100006962,58691.4422685,20.2584839,0.134772077,0,zg,331.5709723,6.1085244
494110100006962,58694.4241667,20.4036961,0.147659853,0,zg,331.5709925,6.1083992
494110100006962,58695.4376968,20.4025784,0.14755924,0,zg,331.5708463,6.1084569
494110100006962,58700.3734259,20.5549221,0.160592914,0,zg,331.5709324,6.1084471
494110100006962,58706.4344444,20.4694786,0.153600365,0,zg,331.57099,6.1083943
494110100006962,58725.3241551,20.6326714,0.166589618,0,zg,331.5709689,6.1083998
494110100006962,58730.300544,20.4122562,0.148430645,0,zg,331.5708986,6.1084321
494110100006962,58733.3174074,20.3309097,0.141148031,0,zg,331.5709505,6.1084604
494110100006962,58741.2072222,19.876152,0.103873745,0,zg,331.5709546,6.1085049
494110100006962,58747.2966667,20.4063225,0.147896156,0,zg,331.5709819,6.1083647
494110100006962,58754.2737153,20.3481331,0.142680869,0,zg,331.5710283,6.1083764
