oid,mjd,mag,magerr,catflags,filtercode,ra,dec
583202100013726,58216.3797569,19.4072628,0.0826716721,0,zr,239.5184804,16.373465
583202100013726,58218.4276273,19.4337311,0.0843152106,0,zr,239.5186068,16.3734627
583202100013726,58219.3608449,19.4911613,0.0879837126,0,zr,239.5184831,16.3734387
583202100013726,58219.3804398,19.7583752,0.106916994,0,zr,239.5187242,16.373489
583202100013726,58219.4197222,19.5459251,0.0916134864,0,zr,239.5187048,16.373544
583202100013726,58222.3893519,19.6299248,0.0974322408,0,zr,239.5186428,16.3734561
583202100013726,58222.4124653,19.5632763,0.0927904472,0,zr,239.5185984,16.3734455
583202100013726,58222.5118866,19.6669464,0.100093439,0,zr,239.5186124,16.3735108
583202100013726,58225.4181944,20.0121441,0.127637908,0,zr,239.5186887,16.3736172
583202100013726,58225.4186458,19.3434677,0.078831166,0,zr,239.518726,16.3734994
583202100013726,58225.4191088,19.7355194,0.105177887,0,zr,239.5182513,16.3735443
583202100013726,58225.4195602,19.3455162,0.0789518282,0,zr,239.5187823,16.3735823
583202100013726,58225.4200231,19.3982391,0.0821181312,0,zr,239.5187728,16.3735983
583202100013726,58225.4209375,19.6346741,0.0977703184,0,zr,239.5187121,16.3737024
583202100013726,58225.4213889,19.3843536,0.0812729821,0,zr,239.5188743,16.3736591
583202100013726,58225.4218403,19.4649277,0.0862905532,0,zr,239.5186238,16.3737679
583202100013726,58225.4223032,19.7035179,0.102780066,0,zr,239.5186572,16.3735293
583202100013726,58225.4232176,19.2310829,0.0724727288,0,zr,239.5188098,16.3736383
583202100013726,58225.4250463,20.0542526,0.131304294,0,zr,239.5186738,16.3730815
583202100013726,58225.4254977,19.6338387,0.0977107733,0,zr,239.5186774,16.3735946
583202100013726,58225.426412,19.3907928,0.0816638619,0,zr,239.5186617,16.3735776
583202100013726,58225.4273264,19.4180222,0.0833362341,0,zr,239.5188203,16.373643
583202100013726,58225.4286921,19.8011093,0.110227376,0,zr,239.5186211,16.3737568
583202100013726,58225.4296065,19.4064522,0.0826217979,0,zr,239.5186111,16.3733053
583202100013726,58225.4309722,19.7538738,0.106572747,0,zr,239.518383,16.3732931
583202100013726,58225.4314352,19.8251495,0.112122804,0,zr,239.5185115,16.3730865
583202100013726,58225.4332639,19.6613426,0.0996868163,0,zr,239.5181543,16.3735071
583202100013726,58225.4337153,19.6176071,0.0965599045,0,zr,239.5188137,16.3736917
583202100013726,58225.4341782,19.480484,0.0872910693,0,zr,239.5188803,16.3736835
583202100013726,58225.435544,19.6469536,0.0986489132,0,zr,239.5187309,16.3737253
583202100013726,58225.4359954,19.3890076,0.0815553516,0,zr,239.5189076,16.3735885
583202100013726,58225.4364583,19.5246716,0.0901894793,0,zr,239.5189668,16.3734178
583202100013726,58225.4373611,19.4190941,0.0834026933,0,zr,239.5188408,16.3735091
583202100013726,58226.3566898,19.6171703,0.0965290442,0,zr,239.5185339,16.3733999
583202100013726,58226.3973727,19.8057137,0.110588543,0,zr,239.5185716,16.3734122
583202100013726,58229.3966782,19.7057495,0.102945864,0,zr,239.5185529,16.3733943
583202100013726,58232.3776042,19.5772209,0.0937457085,0,zr,239.5187813,16.3735197
583202100013726,58243.2966898,19.6001434,0.0953343436,0,zr,239.5185631,16.3734675
583202100013726,58246.3794792,19.5593243,0.0925212428,0,zr,239.5187497,16.3735833
583202100013726,58252.3542245,19.5175209,0.0897147059,0,zr,239.5185681,16.3734217
583202100013726,58255.2733796,19.4598312,0.0859650448,0,zr,239.5186434,16.3734792
583202100013726,58258.2543634,19.4851799,0.0875951052,0,zr,239.518557,16.3734192
583202100013726,58270.3165394,19.5465984,0.091658853,0,zr,239.5185727,16.3734145
583202100013726,58273.3321412,19.5336227,0.0907868519,0,zr,239.5185531,16.3734254
583202100013726,58276.2950579,19.5798359,0.0939258263,0,zr,239.5186115,16.3734156
583202100013726,58279.2754861,19.5926342,0.0948114395,0,zr,239.5185541,16.3734289
583202100013726,58288.2530671,19.5468998,0.091679208,0,zr,239.5185702,16.3734364
583202100013726,58291.2536227,19.6642876,0.0999003053,0,zr,239.5186077,16.3734466
583202100013726,58297.2904977,19.4350128,0.0843956172,0,zr,239.5185345,16.3735357
583202100013726,58300.3167014,19.4844055,0.0875448659,0,zr,239.5185741,16.3734128
583202100013726,58303.1727778,19.5391235,0.0911556333,0,zr,239.5185364,16.3734118
583202100013726,58306.1906597,19.3775806,0.0808636397,0,zr,239.5187186,16.3734678
583202100013726,58311.1887384,19.5375462,0.0910497606,0,zr,239.5185611,16.3734104
583202100013726,58314.1689468,19.4251785,0.0837809294,0,zr,239.5185313,16.3734808
583202100013726,58326.2743403,19.3877716,0.0814802647,0,zr,239.5185727,16.373459
583202100013726,58328.2134954,19.4619045,0.086097315,0,zr,239.5185693,16.3734246
583202100013726,58328.2672569,19.4343529,0.0843542069,0,zr,239.518611,16.3734747
583202100013726,58330.2961111,19.6657753,0.100008301,0,zr,239.5185739,16.3735924
583202100013726,58333.1644213,19.478651,0.08717262,0,zr,239.5185351,16.3734328
583202100013726,58336.2083218,19.5110111,0.089284502,0,zr,239.518545,16.3734437
583202100013726,58339.1535995,19.4603539,0.0859983414,0,zr,239.5186282,16.373466
583202100013726,58343.1521875,19.3282795,0.0779417381,0,zr,239.518582,16.3734297
583202100013726,58346.171088,19.3679428,0.0802844837,0,zr,239.5185587,16.3734429
583202100013726,58353.1469792,19.3701038,0.0804140195,0,zr,239.518586,16.3734324
583202100013726,58353.2321412,19.385519,0.0813435689,0,zr,239.5185619,16.3734719
583202100013726,58357.2322454,19.3391552,0.0785776302,0,zr,239.5183506,16.3734151
583202100013726,58360.2482292,19.4908695,0.0879647732,0,zr,239.5184822,16.3733915
583202100013726,58363.2276042,19.2265015,0.0722243339,0,zr,239.5185945,16.3734743
583202100013726,58369.1280208,19.3831177,0.0811981261,0,zr,239.5185738,16.3734194
583202100013726,58373.12625,19.4079247,0.082712397,0,zr,239.5185838,16.3734407
583202100013726,58464.5636458,19.1295547,0.0671602339,32768,zr,239.5185277,16.3734447
583202100013726,58465.556331,19.4434853,0.0849284306,0,zr,239.5185422,16.3734515
583202100013726,58465.5612269,19.3191414,0.0774112493,0,zr,239.5185322,16.373375
583202100013726,58465.5661227,19.2417488,0.0730542839,0,zr,239.5185203,16.3733537
583202100013726,58465.5710301,19.5004044,0.0885873139,0,zr,239.5185414,16.3734266
583202100013726,58467.5570602,19.5181351,0.0897554606,0,zr,239.5184969,16.3734272
583202100013726,58467.5618634,19.3504276,0.0792418867,0,zr,239.5185891,16.3734122
583202100013726,58467.5663657,19.2440147,0.0731784254,32768,zr,239.5185388,16.3734368
583202100013726,58468.5592245,19.2780495,0.0750676692,0,zr,239.5185728,16.3734389
583202100013726,58468.5640625,19.422842,0.0836354941,0,zr,239.5185095,16.3733901
583202100013726,58468.5688889,19.495575,0.0882715061,0,zr,239.5184941,16.3734236
583202100013726,58476.534838,19.521225,0.0899604037,0,zr,239.518591,16.3733518
583202100013726,58505.5492477,19.2415085,0.0730411038,0,zr,239.5184626,16.3733396
583202100013726,58508.5168287,19.2349281,0.0726818293,0,zr,239.5186139,16.3734505
583202100013726,58511.5432755,19.3390865,0.0785736442,0,zr,239.5185975,16.373431
583202100013726,58522.5476273,19.3433838,0.0788262561,0,zr,239.518559,16.3734383
583202100013726,58526.5245139,19.3916531,0.0817162469,0,zr,239.5185758,16.3734286
583202100013726,58539.3589583,19.223259,0.0720490217,0,zr,239.5186296,16.3733925
