5.833049218750000000e+04 1.517862129211425781e+01 1.277325022965669632e-02
5.833649218750000000e+04 1.519230494710388513e+01 1.278100069612264633e-02
5.834544921875000000e+04 1.507622061895141563e+01 1.273726206272840500e-02
5.834848828125000000e+04 1.507474278140301394e+01 1.273736916482448578e-02
5.835147265625000000e+04 1.505064094857844381e+01 1.273022219538688660e-02
5.836047265625000000e+04 1.496339980279750392e+01 1.270851492881774902e-02
5.836351171875000000e+04 1.491413906729988348e+01 1.269903220236301422e-02
5.836646875000000000e+04 1.484263200182136089e+01 1.268898136913776398e-02
5.836949218750000000e+04 1.483990935267794065e+01 1.268887706100940704e-02
5.837246875000000000e+04 1.490173916450141789e+01 1.269780471920967102e-02
5.837546875000000000e+04 1.490108082033485459e+01 1.269799564033746719e-02
5.837752343750000000e+04 1.482174347382126989e+01 9.658643044531345367e-03
5.837849218750000000e+04 1.491239911815188357e+01 1.270032115280628204e-02
5.838246875000000000e+04 1.493483254100187096e+01 1.270517241209745407e-02
5.838438281250000000e+04 1.491269322680304121e+01 9.678613394498825073e-03
5.838438671875000000e+04 1.495911768234156547e+01 1.271077245473861694e-02
5.838548828125000000e+04 1.496432923514805147e+01 1.271215640008449554e-02
5.838842968750000000e+04 1.497230207426103199e+01 1.120485924184322357e-02
5.838844531250000000e+04 1.497471227587069897e+01 1.271513290703296661e-02
5.838943359375000000e+04 1.498059566664393749e+01 1.120727881789207458e-02
5.839041796875000000e+04 1.499944466993285097e+01 1.121314801275730133e-02
5.839746875000000000e+04 1.503075155930479667e+01 1.273253094404935837e-02
5.842244921875000000e+04 1.518926792000685921e+01 1.280447747558355331e-02
5.842636718750000000e+04 1.522156181233023808e+01 9.813658893108367920e-03
5.842734765625000000e+04 1.512415451193609606e+01 1.126895658671855927e-02
5.842832421875000000e+04 1.519442168636231472e+01 1.280901394784450531e-02
5.843032421875000000e+04 1.518709726168681939e+01 9.795714169740676880e-03
5.843032812500000000e+04 1.522229887786987490e+01 1.282497867941856384e-02
5.843145312500000000e+04 1.514889468832157426e+01 1.278704963624477386e-02
5.843742187500000000e+04 1.525232047060944574e+01 1.284520328044891357e-02
5.844324218750000000e+04 1.534054978087330134e+01 9.897946380078792572e-03
5.844349609375000000e+04 1.531118142121191106e+01 1.288624480366706848e-02
5.845045312500000000e+04 1.537490210092585485e+01 1.293717604130506516e-02
5.846841015625000000e+04 1.512002290079615463e+01 9.772740304470062256e-03
5.846841406250000000e+04 1.516096086799239551e+01 1.280394103378057480e-02
5.846842578125000000e+04 1.515953675535992318e+01 1.280320715159177780e-02
5.847450781250000000e+04 1.509574673910975129e+01 1.277438178658485413e-02
5.848028125000000000e+04 1.502209761739616845e+01 1.274622138589620590e-02
5.848318750000000000e+04 1.506749060629621262e+01 1.125821843743324280e-02
5.848720703125000000e+04 1.510258049734536634e+01 9.769663214683532715e-03
5.849321484375000000e+04 1.520910066564593244e+01 1.283906213939189911e-02
5.849521875000000000e+04 1.521609143594987934e+01 1.133944373577833176e-02
5.850524218750000000e+04 1.529993213009310438e+01 1.140077225863933563e-02
5.850922265625000000e+04 1.528672919457780921e+01 1.289659086614847183e-02
5.852217187500000000e+04 1.531749395353147669e+01 1.292543672025203705e-02
5.853416015625000000e+04 1.529651597459291068e+01 1.291478145867586136e-02
5.854018750000000000e+04 1.528601443865250786e+01 9.900137782096862793e-03
5.854724218750000000e+04 1.517516908525975516e+01 1.283793803304433823e-02
5.855612500000000000e+04 1.517110255274200625e+01 9.829365648329257965e-03
5.855613281250000000e+04 1.514715973866036514e+01 1.282469369471073151e-02
5.855916015625000000e+04 1.527003558680351780e+01 1.290604937821626663e-02
5.856125390625000000e+04 1.518135003749647360e+01 9.837542660534381866e-03
5.856217187500000000e+04 1.522421476483114233e+01 1.287483330816030502e-02
5.856716015625000000e+04 1.526472470450778651e+01 1.290563214570283890e-02
5.858117578125000000e+04 1.484724782926300968e+01 1.271192170679569244e-02
5.858420312500000000e+04 1.482690563693985375e+01 1.270768232643604279e-02
5.858717968750000000e+04 1.480328813736196381e+01 1.270312443375587463e-02
5.859214453125000000e+04 1.474405669506477956e+01 1.269350759685039520e-02
5.859821875000000000e+04 1.468521897623365113e+01 1.268692500889301300e-02
5.860219921875000000e+04 1.469128789130429347e+01 1.268775295466184616e-02
5.860817968750000000e+04 1.465038432566916526e+01 1.268455851823091507e-02
