57582.78057	0.712	0.079
57582.84771	0.652	0.054
57582.91638	0.576	0.050
57582.98581	0.492	0.043
57583.04934	0.491	0.041
57583.17905	0.372	0.044
57583.24867	0.399	0.028
57583.31465	0.365	0.030
57583.38144	0.356	0.030
57583.45004	0.419	0.046
57583.52579	0.485	0.032
57583.58861	0.403	0.028
57583.66061	0.512	0.042
57583.73075	0.558	0.048
57583.84463	0.604	0.054
57583.91220	0.738	0.069
57583.98154	0.631	0.045
57584.04240	0.495	0.061
57584.11320	0.549	0.038
57584.17973	0.569	0.044
57584.24537	0.519	0.036
57584.31134	0.489	0.034
57584.38066	0.530	0.034
57584.44769	0.409	0.027
57584.51181	0.371	0.035
57584.57823	0.275	0.022
57584.65184	0.217	0.019
57584.72796	0.181	0.020
57584.84073	0.175	0.021
57584.90891	0.175	0.024
57584.97864	0.246	0.022
57585.24260	0.379	0.028
57585.30856	0.353	0.028
57585.37437	0.500	0.043
57585.44103	0.440	0.031
57585.50770	0.493	0.051
57585.57367	0.588	0.041
57585.65232	0.569	0.042
57585.72450	0.490	0.044
57585.83757	0.396	0.041
57585.90562	0.404	0.032
57585.97587	0.380	0.029
57586.03933	0.371	0.036
57586.10635	0.373	0.038
57586.17302	0.311	0.025
57586.23898	0.184	0.020
57586.30496	0.319	0.036
57586.37163	0.325	0.027
57586.43759	0.529	0.048
57586.50406	0.592	0.045
57586.57099	0.570	0.054
57586.65027	0.549	0.043
57586.72123	0.612	0.050
57586.90204	0.574	0.048
57586.97252	0.574	0.037
57587.03653	0.665	0.042
57587.10284	0.634	0.060
57587.16960	0.619	0.049
57587.25159	0.606	0.039
57587.31688	0.670	0.051
57587.36812	0.542	0.035
57587.43479	0.786	0.071
57587.50259	0.812	0.054
57587.56846	0.689	0.056
57587.64819	0.687	0.046
57587.89891	0.750	0.063
57587.96916	0.845	0.058
57588.03293	0.725	0.067
57588.10630	0.812	0.053
57588.16613	0.679	0.046
57588.23675	0.789	0.054
57588.29947	0.671	0.045
57588.37852	0.757	0.050
57588.43188	0.654	0.049
57588.51502	0.512	0.050
57588.56846	0.509	0.041
57588.64875	0.624	0.055
57588.71478	0.810	0.063
57588.89580	0.505	0.039
57588.96585	0.667	0.047
57589.10741	0.738	0.046
57589.16717	0.713	0.048
57589.29739	0.640	0.047
57589.42915	0.738	0.058
57589.56844	0.483	0.039
57589.71168	0.548	0.045
57589.89252	0.595	0.075
57590.03240	0.532	0.039
57590.16283	0.573	0.045
57590.29306	0.591	0.052
57590.42906	0.722	0.051
57590.56635	0.668	0.046
57590.63842	0.655	0.050
57590.89024	0.838	0.068
57590.95944	0.571	0.047
57591.02565	0.603	0.047
57591.15728	0.557	0.045
57591.28957	0.527	0.045
57591.42227	0.385	0.028
57591.48891	0.369	0.033
57591.63573	0.443	0.033
57591.88650	0.654	0.053
57592.02056	0.517	0.040
57592.15384	0.627	0.062
57592.42209	0.575	0.044
57592.56146	0.618	0.044
57592.70134	0.463	0.031
57592.88368	0.400	0.036
57593.01847	0.502	0.040
57593.15533	0.546	0.036
57593.28293	0.655	0.049
57593.41604	0.688	0.050
57593.55841	0.699	0.050
57593.69829	0.636	0.047
57593.87958	0.821	0.072
57594.01568	0.651	0.041
57594.15261	0.664	0.041
57594.28827	0.797	0.054
57594.41361	0.870	0.055
57594.55467	0.780	0.056
57594.87679	0.904	0.076
57594.94553	0.777	0.047
57595.01305	0.664	0.053
57595.07716	0.690	0.055
57595.27658	0.573	0.044
57595.40965	0.573	0.047
57595.48091	0.549	0.046
57595.62119	0.321	0.025
57595.75919	0.344	0.029
57595.94214	0.384	0.039
57596.07482	0.458	0.031
57596.20748	0.397	0.029
57596.34073	0.646	0.050
57596.48209	0.664	0.047
57596.61783	0.527	0.046
57596.75578	0.551	0.045
57596.94063	0.587	0.051
57597.01835	0.440	0.029
57597.13703	0.342	0.028
57597.26977	0.382	0.042
57597.40429	0.465	0.046
57597.47233	0.450	0.046
57597.61436	0.504	0.032
57598.02123	0.220	0.048
57598.15016	0.291	0.024
57598.26718	0.281	0.028
57598.40251	0.282	0.033
57598.54137	0.293	0.024
57598.68020	0.368	0.034
57598.81643	0.397	0.033
57598.93242	0.508	0.041
57599.01683	0.484	0.042
57599.26256	0.579	0.046
57599.32888	0.643	0.053
57599.39575	0.667	0.055
57599.46776	0.571	0.042
57599.67588	0.405	0.039
57599.81295	0.351	0.035
57600.06201	0.300	0.025
57600.74179	0.385	0.038
57600.85736	0.303	0.029
57601.00859	0.241	0.022
57601.12440	0.269	0.023
57601.25766	0.277	0.024
57601.39009	0.340	0.028
57601.53089	0.264	0.023
57601.66914	0.251	0.022
57601.80594	0.281	0.025
57601.92333	0.384	0.029
57602.00617	0.418	0.045
57602.13668	0.546	0.047
57602.32091	0.561	0.046
57602.45726	0.470	0.030
57602.59564	0.453	0.030
57602.73432	0.433	0.029
57602.85215	0.432	0.034
57602.98618	0.323	0.034
57603.05179	0.388	0.029
57603.18408	0.372	0.036
57603.32035	0.407	0.045
57603.45396	0.353	0.027
57603.59225	0.318	0.026
57603.73018	0.327	0.026
57603.84867	0.434	0.034
57603.98180	0.502	0.037
57604.04856	0.451	0.039
57604.85980	0.490	0.032
57604.92717	0.420	0.030
57605.04575	0.461	0.031
57605.31187	0.408	0.029
57605.38886	0.520	0.031
