4.909500000000000000e+03	1.981049919128417969e+01	1.023266166448593140e-01
5.258500000000000000e+03	2.001440048217773438e+01	1.127999797463417053e-01
4.993500000000000000e+03	1.973040008544921875e+01	9.957311302423477173e-02
5.726500000000000000e+03	2.067650032043457031e+01	1.369853019714355469e-01
4.956500000000000000e+03	2.035359954833984375e+01	1.252975314855575562e-01
5.024500000000000000e+03	2.017910003662109375e+01	1.215314269065856934e-01
5.040500000000000000e+03	2.019890022277832031e+01	1.198103949427604675e-01
5.359500000000000000e+03	2.063579940795898438e+01	1.593189537525177002e-01
5.378500000000000000e+03	2.021430015563964844e+01	1.228126883506774902e-01
4.964500000000000000e+03	1.975460052490234375e+01	9.745104610919952393e-02
5.318500000000000000e+03	1.912849998474121094e+01	9.343558549880981445e-02
5.318500000000000000e+03	2.043959999084472656e+01	1.399054229259490967e-01
5.359500000000000000e+03	2.025819969177246094e+01	1.278818696737289429e-01
5.726500000000000000e+03	2.015679931640625000e+01	1.119777113199234009e-01
4.907500000000000000e+03	1.981049919128417969e+01	1.023266166448593140e-01
5.378500000000000000e+03	2.062969970703125000e+01	1.454079300165176392e-01
4.538500000000000000e+03	2.027729988098144531e+01	1.481892466545104980e-01
4.985500000000000000e+03	2.028199958801269531e+01	1.206400468945503235e-01
5.008500000000000000e+03	2.004070091247558594e+01	1.112569198012351990e-01
4.993500000000000000e+03	1.980240058898925781e+01	1.019129902124404907e-01
5.676500000000000000e+03	2.070470046997070312e+01	2.244871705770492554e-01
4.935500000000000000e+03	2.017329978942871094e+01	1.096856519579887390e-01
5.732500000000000000e+03	2.058460044860839844e+01	1.348052322864532471e-01
4.985500000000000000e+03	1.978860092163085938e+01	1.039810031652450562e-01
4.657500000000000000e+03	2.057320022583007812e+01	1.506167948246002197e-01
5.694500000000000000e+03	2.039719963073730469e+01	1.231609061360359192e-01
5.393500000000000000e+03	2.023620033264160156e+01	1.257124692201614380e-01
5.318500000000000000e+03	2.036249923706054688e+01	1.452025473117828369e-01
4.874500000000000000e+03	2.014509963989257812e+01	1.101078763604164124e-01
5.694500000000000000e+03	2.012269973754882812e+01	1.111185997724533081e-01
4.572500000000000000e+03	1.994459915161132812e+01	1.173616796731948853e-01
4.907500000000000000e+03	1.999559974670410156e+01	1.080118641257286072e-01
5.258500000000000000e+03	1.974729919433593750e+01	1.029908359050750732e-01
4.572500000000000000e+03	2.010650062561035156e+01	1.248655542731285095e-01
5.359500000000000000e+03	2.064360046386718750e+01	1.498308628797531128e-01
5.008500000000000000e+03	1.995859909057617188e+01	1.086065545678138733e-01
4.657500000000000000e+03	1.987940025329589844e+01	1.141901314258575439e-01
4.985500000000000000e+03	1.992749977111816406e+01	1.058687269687652588e-01
5.024500000000000000e+03	2.000200080871582031e+01	1.139680743217468262e-01
4.657500000000000000e+03	2.044610023498535156e+01	1.426261514425277710e-01
4.935500000000000000e+03	2.016710090637207031e+01	1.091888770461082458e-01
5.732500000000000000e+03	2.037520027160644531e+01	1.238884925842285156e-01
5.694500000000000000e+03	2.087140083312988281e+01	1.496798992156982422e-01
4.683500000000000000e+03	2.012109947204589844e+01	1.237151026725769043e-01
5.052500000000000000e+03	1.991889953613281250e+01	1.144433990120887756e-01
5.635500000000000000e+03	2.038069915771484375e+01	1.220998391509056091e-01
4.956500000000000000e+03	2.106159973144531250e+01	1.716061979532241821e-01
4.874500000000000000e+03	2.005159950256347656e+01	1.056665107607841492e-01
5.732500000000000000e+03	2.027709960937500000e+01	1.194897145032882690e-01
4.964500000000000000e+03	2.005820083618164062e+01	1.076988428831100464e-01
5.345500000000000000e+03	2.113139915466308594e+01	1.855158358812332153e-01
4.935500000000000000e+03	2.013139915466308594e+01	1.078737601637840271e-01
5.258500000000000000e+03	1.992510032653808594e+01	1.092896834015846252e-01
5.700500000000000000e+03	2.048200035095214844e+01	1.265324801206588745e-01
5.024500000000000000e+03	2.020019912719726562e+01	1.223984807729721069e-01
5.318500000000000000e+03	2.033200073242187500e+01	1.296750754117965698e-01
5.040500000000000000e+03	2.005750083923339844e+01	1.143145188689231873e-01
5.700500000000000000e+03	2.048740005493164062e+01	1.270600408315658569e-01
5.377500000000000000e+03	2.155249977111816406e+01	3.414457738399505615e-01
5.393500000000000000e+03	2.032979965209960938e+01	1.310070157051086426e-01
5.052500000000000000e+03	2.015539932250976562e+01	1.224217787384986877e-01
5.024500000000000000e+03	2.000830078125000000e+01	1.132023185491561890e-01
5.040500000000000000e+03	1.964240074157714844e+01	9.859083592891693115e-02
5.052500000000000000e+03	2.004179954528808594e+01	1.193260326981544495e-01
5.345500000000000000e+03	2.053070068359375000e+01	1.419907063245773315e-01
4.683500000000000000e+03	2.010930061340332031e+01	1.232273057103157043e-01
4.572500000000000000e+03	2.030629920959472656e+01	1.353734284639358521e-01
4.874500000000000000e+03	2.072249984741210938e+01	1.380212455987930298e-01
4.964500000000000000e+03	1.980610084533691406e+01	9.866475313901901245e-02
4.993500000000000000e+03	1.991909980773925781e+01	1.062077954411506653e-01
5.759500000000000000e+03	2.007740020751953125e+01	1.106454059481620789e-01
5.008500000000000000e+03	2.023600006103515625e+01	1.195883676409721375e-01
4.956500000000000000e+03	2.032850074768066406e+01	1.245003864169120789e-01
4.993500000000000000e+03	1.979770088195800781e+01	1.019281670451164246e-01
5.378500000000000000e+03	2.041510009765625000e+01	1.329882591962814331e-01
5.008500000000000000e+03	2.009959983825683594e+01	1.138835921883583069e-01
5.759500000000000000e+03	2.033869934082031250e+01	1.216927319765090942e-01
4.683500000000000000e+03	2.005940055847167969e+01	1.208849698305130005e-01
5.726500000000000000e+03	2.021439933776855469e+01	1.147129014134407043e-01
4.572500000000000000e+03	1.988019943237304688e+01	1.148377433419227600e-01
5.676500000000000000e+03	2.068269920349121094e+01	1.489552259445190430e-01
4.538500000000000000e+03	2.037949943542480469e+01	1.694972664117813110e-01
4.657500000000000000e+03	2.042700004577636719e+01	1.417430937290191650e-01
4.907500000000000000e+03	2.010040092468261719e+01	1.113437414169311523e-01
5.635500000000000000e+03	2.088290023803710938e+01	1.492358446121215820e-01
5.052500000000000000e+03	1.980719947814941406e+01	1.077454686164855957e-01
5.635500000000000000e+03	2.119020080566406250e+01	1.720588356256484985e-01
5.040500000000000000e+03	1.998830032348632812e+01	1.109227910637855530e-01
4.683500000000000000e+03	2.018350028991699219e+01	1.268324553966522217e-01
5.700500000000000000e+03	2.045339965820312500e+01	1.254714280366897583e-01
4.907500000000000000e+03	1.979140090942382812e+01	1.018721684813499451e-01
5.694500000000000000e+03	2.058979988098144531e+01	1.328413337469100952e-01
4.538500000000000000e+03	2.069709968566894531e+01	1.819678544998168945e-01
4.874500000000000000e+03	2.052339935302734375e+01	1.265029311180114746e-01
4.538500000000000000e+03	2.021540069580078125e+01	2.366482168436050415e-01
5.345500000000000000e+03	2.084390068054199219e+01	1.633757352828979492e-01
4.909500000000000000e+03	1.979140090942382812e+01	1.018721684813499451e-01
5.759500000000000000e+03	2.043269920349121094e+01	1.269191056489944458e-01
5.700500000000000000e+03	2.062409973144531250e+01	1.345039010047912598e-01
4.845500000000000000e+03	2.092799949645996094e+01	1.588474065065383911e-01
5.759500000000000000e+03	2.043059921264648438e+01	1.268145442008972168e-01
5.676500000000000000e+03	2.036310005187988281e+01	1.354349851608276367e-01
1.697368408203125000e+03	2.015139961242675781e+01	2.950252294540405273e-01
1.666496459960937500e+03	2.088179969787597656e+01	4.366561770439147949e-01
2.042399658203125000e+03	2.104800033569335938e+01	5.636487603187561035e-01
2.020275512695312500e+03	1.795700073242187500e+01	1.449982374906539917e-01
2.032302246093750000e+03	1.851670074462890625e+01	1.574550122022628784e-01
3.148376220703125000e+03	2.027669906616210938e+01	3.207539021968841553e-01
3.148383544921875000e+03	2.132909965515136719e+01	5.831162929534912109e-01
3.203300292968750000e+03	2.034160041809082031e+01	3.053903579711914062e-01
3.500317626953125000e+03	2.129310035705566406e+01	5.818268656730651855e-01
3.561243164062500000e+03	2.046209907531738281e+01	3.601244091987609863e-01
3.581309082031250000e+03	2.075989913940429688e+01	4.257731437683105469e-01
3.857469726562500000e+03	2.085230064392089844e+01	4.434702396392822266e-01
3.893319580078125000e+03	2.081369972229003906e+01	4.211402833461761475e-01
3.905305908203125000e+03	2.092810058593750000e+01	4.598848819732666016e-01
3.916265136718750000e+03	1.995249938964843750e+01	2.684876918792724609e-01
4.173467773437500000e+03	1.977869987487792969e+01	2.452217191457748413e-01
4.257351562500000000e+03	2.034090042114257812e+01	3.450848758220672607e-01
5.377500000000000000e+03	2.034149932861328125e+01	2.017117887735366821e-01
4.909500000000000000e+03	2.010040092468261719e+01	1.113437414169311523e-01
5.378500000000000000e+03	2.028240013122558594e+01	1.261154413223266602e-01
5.732500000000000000e+03	2.045350074768066406e+01	1.277557164430618286e-01
4.845500000000000000e+03	2.033239936828613281e+01	1.299136281013488770e-01
4.935500000000000000e+03	2.007760047912597656e+01	1.061078086495399475e-01
4.909500000000000000e+03	1.999559974670410156e+01	1.080118641257286072e-01
5.393500000000000000e+03	2.075629997253417969e+01	1.592423468828201294e-01
4.964500000000000000e+03	2.001370048522949219e+01	1.065375134348869324e-01
4.985500000000000000e+03	2.006760025024414062e+01	1.113333106040954590e-01
5.726500000000000000e+03	2.093009948730468750e+01	1.524543762207031250e-01
5.258500000000000000e+03	2.013360023498535156e+01	1.175319626927375793e-01
5.635500000000000000e+03	2.064469909667968750e+01	1.355005055665969849e-01
5.393500000000000000e+03	2.120140075683593750e+01	1.938550621271133423e-01
5.359500000000000000e+03	2.036779975891113281e+01	1.328699588775634766e-01
