oid,mjd,mag,magerr,catflags,filtercode,ra,dec
480301100005668,58232.3356597,17.2885246,0.0241556857,0,zi,236.6816044,2.1383454
480301100005668,58246.2739583,17.2897224,0.0241750348,0,zi,236.6815946,2.1383474
480301100005668,58261.2723148,17.2639866,0.0237642433,0,zi,236.6816151,2.1383614
480301100005668,58267.2525926,17.3446903,0.025086917,32768,zi,236.6816179,2.1383473
480301100005668,58272.3545833,17.2783833,0.0239927955,0,zi,236.6816201,2.1383559
480301100005668,58277.2939583,17.2663937,0.023802232,0,zi,236.6815615,2.1383475
480301100005668,58281.2946991,17.2991085,0.0243273731,0,zi,236.6815675,2.1383367
480301100005668,58286.1920486,17.2954216,0.0242673624,0,zi,236.6815858,2.1383297
480301100005668,58290.1725694,17.2778511,0.0239842776,0,zi,236.6815411,2.1383704
480301100005668,58295.3297222,17.2415638,0.0234145001,0,zi,236.6815831,2.1383201
480301100005668,58302.1709375,17.2555275,0.02363142,0,zi,236.6814802,2.1384577
480301100005668,58332.1579514,17.2582588,0.0236741863,0,zi,236.6815708,2.1383244
480301100005668,58547.4578125,17.2831459,0.024069095,0,zi,236.6815856,2.1383544
480301100005668,58561.4601852,17.4889336,0.0277173202,32768,zi,236.681604,2.1383798
480301100005668,58568.4620139,17.3366146,0.0249499492,0,zi,236.6815824,2.1383076
480301100005668,58572.4146412,17.2376614,0.023354413,0,zi,236.681562,2.1383232
480301100005668,58581.3930093,17.2430286,0.0234371237,0,zi,236.6815764,2.1383395
480301100005668,58587.3523958,17.2533321,0.0235971175,0,zi,236.6816067,2.1383567
480301100005668,58591.3157407,17.3093224,0.024494715,0,zi,236.6815666,2.1383196
480301100005668,58596.3771412,17.277483,0.0239783935,0,zi,236.6815667,2.1383403
480301100005668,58607.2795718,17.3056374,0.0244341567,0,zi,236.6815861,2.1383258
480301100005668,58616.3167245,17.3296776,0.0248331036,0,zi,236.6815964,2.1383174
480301100005668,58627.4207176,17.300602,0.024351744,0,zi,236.6815751,2.1383251
480301100005668,58636.2942824,17.2751198,0.023940701,0,zi,236.6815727,2.1383319
480301100005668,58640.2939583,17.3144112,0.0245787054,0,zi,236.6815715,2.1383321
480301100005668,58644.2314815,17.364727,0.0254313294,0,zi,236.681589,2.1383381
480301100005668,58652.23125,17.3285599,0.0248143673,0,zi,236.6815598,2.138335
480301100005668,58659.1740509,17.3119259,0.0245376322,0,zi,236.6815651,2.1383182
480301100005668,58663.171875,17.4057484,0.0261570849,32768,zi,236.6815999,2.138322
480301100005668,58667.1871065,17.3531609,0.0252317302,0,zi,236.6815798,2.1383162
480301100005668,58967.3316782,17.5935955,0.0298591834,0,zi,236.6815394,2.1383156
481304200005478,58232.3361227,17.2707615,0.025329303,0,zi,236.6815442,2.1383271
481304200005478,58246.2744213,17.2603149,0.0251767784,0,zi,236.6815244,2.1383433
481304200005478,58261.2741435,17.2962074,0.0257074311,0,zi,236.6815242,2.1383671
481304200005478,58274.3705787,17.2516499,0.0250514373,0,zi,236.681532,2.1383417
481304200005478,58278.1850463,17.2803726,0.025471013,0,zi,236.6815574,2.1383331
481304200005478,58283.170081,17.2959213,0.0257031266,0,zi,236.681543,2.1383909
481304200005478,58288.1732523,17.3256264,0.0261564329,0,zi,236.6815529,2.1383562
481304200005478,58295.3301852,17.3558388,0.0266310908,0,zi,236.6815558,2.1383387
481304200005478,58302.1727662,17.2191219,0.0245903581,0,zi,236.6815667,2.1383645
481304200005478,58320.2293171,17.2212601,0.0246202033,0,zi,236.6815582,2.1383351
481304200005478,58332.1574884,17.186842,0.024147179,0,zi,236.681543,2.1383195
481304200005478,58337.1632755,17.2358322,0.0248253737,0,zi,236.6815476,2.1383405
481304200005478,58345.148287,17.2414818,0.0249057077,0,zi,236.6815284,2.1383621
481304200005478,58350.224213,17.2086697,0.0244453065,0,zi,236.6815344,2.1384043
481304200005478,58367.1406019,17.1841946,0.0241114553,0,zi,236.6815386,2.1383265
481304200005478,58556.5444213,17.1837635,0.0241056588,0,zi,236.6814555,2.1383403
481304200005478,58568.4629167,17.2260323,0.0246870648,0,zi,236.6815502,2.1383242
481304200005478,58572.4141898,17.2421741,0.024915589,0,zi,236.6815566,2.1383125
481304200005478,58581.5056366,17.2847462,0.0255359448,0,zi,236.6815536,2.138351
481304200005478,58587.3519329,17.276825,0.0254185461,0,zi,236.6815695,2.1383154
481304200005478,58591.3161921,17.2679825,0.0252885781,0,zi,236.6815746,2.1383335
481304200005478,58596.3775926,17.2300072,0.0247430131,0,zi,236.681573,2.1383126
481304200005478,58607.2800231,17.3128395,0.0259597003,0,zi,236.6815775,2.1383217
481304200005478,58612.4896412,17.2948608,0.0256871767,0,zi,236.6815556,2.1383153
481304200005478,58616.3171759,17.291275,0.0256333929,0,zi,236.6815757,2.138313
481304200005478,58627.4193634,17.3542786,0.0266062338,0,zi,236.6815645,2.138321
481304200005478,58636.2951852,17.3234825,0.0261232834,0,zi,236.6815757,2.1383077
481304200005478,58640.2948611,17.2868614,0.0255674571,0,zi,236.6815835,2.1383201
481304200005478,58644.2323843,17.3244152,0.026137691,0,zi,236.6815568,2.13832
481304200005478,58648.2739931,17.291317,0.0256340168,0,zi,236.6815903,2.1383155
481304200005478,58652.251875,17.2982483,0.0257381648,0,zi,236.6815778,2.1383204
481304200005478,58659.1763426,17.3474197,0.026497433,0,zi,236.6815719,2.1383232
481304200005478,58663.1723264,17.2894611,0.0256062504,32768,zi,236.6815781,2.1383202
481304200005478,58667.184838,17.3641071,0.026763428,0,zi,236.6815866,2.1383101
481304200005478,58674.168912,17.3731022,0.0269086082,0,zi,236.6815835,2.1383225
481304200005478,58703.1549306,17.4129562,0.0275671408,0,zi,236.6817877,2.1383754
481304200005478,58712.2239352,17.3368721,0.0263314974,0,zi,236.6815642,2.13831
481304200005478,58954.3678935,17.5856915,0.0307281688,0,zi,236.6815737,2.1383194
481304200005478,58965.3893171,17.5617218,0.0302582197,0,zi,236.6815832,2.138324
481304200005478,58970.3476505,17.5671692,0.0303641111,0,zi,236.6815842,2.138316
481304200005478,58974.417662,17.5678291,0.0303769559,0,zi,236.6815739,2.1383102
481304200005478,58979.3702778,17.6380177,0.0317912661,0,zi,236.6815694,2.1383261
481304200005478,58994.3765278,17.6007957,0.0310297608,0,zi,236.6815828,2.1383246
481304200005478,58998.3775926,17.6353378,0.0317355618,0,zi,236.6815706,2.1383091
481304200005478,59012.3520718,17.6181965,0.0313824862,0,zi,236.6815814,2.13831
481304200005478,59016.294294,17.6139107,0.0312950648,0,zi,236.6815679,2.1383165
481304200005478,59020.3101968,17.6696529,0.0324593931,0,zi,236.6815613,2.1383252
481304200005478,59024.3095602,17.7146301,0.0334434099,0,zi,236.6815169,2.138306
481304200005478,59028.2888079,17.7085953,0.0333090238,0,zi,236.681583,2.1383126
481304200005478,59033.2869097,17.7015896,0.0331539288,0,zi,236.6815787,2.1383143
481304200005478,59037.2732523,17.660841,0.0322713219,0,zi,236.6815663,2.1383231
481304200005478,59041.1697801,17.6115017,0.0312461071,0,zi,236.6816123,2.1383166
481304200005478,59045.1684144,17.5989723,0.0309931189,0,zi,236.6815658,2.1383305
481304200005478,59050.314838,17.6546783,0.0321407095,0,zi,236.6815759,2.1383221
481304200005478,59054.2949537,17.663744,0.0323331319,0,zi,236.6815874,2.1383046
481304200005478,59060.2324306,17.6935863,0.032977961,0,zi,236.6815768,2.1383248
481304200005478,59065.2729051,17.6090851,0.0311970636,0,zi,236.6814767,2.1383502
481304200005478,59069.2532292,17.7262383,0.0337040313,0,zi,236.6815667,2.1383257
481304200005478,59073.1663194,17.6783867,0.0326473191,0,zi,236.6815672,2.1383172
481304200005478,59080.2331481,17.6356239,0.0317414999,32768,zi,236.6815413,2.1383035
