51992.54	38.43	0.07
51995.56	38.25	0.16
51997.60	38.01	0.12
52004.45	37.19	0.13
52017.53	36.55	0.09
52026.41	35.67	0.18
52063.49	33.43	0.13
52064.40	33.92	0.14
52065.46	33.69	0.11
52072.46	33.33	0.10
52075.47	33.55	0.12
52081.40	33.72	0.18
52087.42	33.87	0.15
52088.44	34.14	0.19
52089.38	33.73	0.11
52090.40	33.84	0.23
52096.35	33.91	0.14
52100.36	34.41	0.35
52102.34	34.89	0.21
52103.34	35.03	0.18
52106.36	34.94	0.19
52107.32	34.50	0.24
52108.34	34.55	0.26
52109.34	35.15	0.21
52113.30	35.02	0.11
52114.31	35.15	0.15
52115.30	34.92	0.16
52116.29	35.37	0.14
52117.30	35.24	0.13
52121.32	35.24	0.20
52124.28	35.29	0.20
52125.29	34.90	0.20
52127.30	35.60	0.13
52129.30	35.78	0.23
52136.27	35.95	0.15
52163.25	36.06	0.30
52265.64	35.96	0.22
52286.61	36.58	0.23
52308.56	36.16	0.18
52357.61	34.19	0.11
52389.54	32.51	0.13
52419.42	29.80	0.11
52420.47	29.90	0.12
52424.40	29.35	0.16
52425.49	29.46	0.14
52427.43	29.42	0.14
52429.43	29.05	0.22
52429.49	29.35	0.13
52431.41	29.03	0.14
52431.47	28.97	0.16
52433.48	28.90	0.16
52438.34	28.70	0.26
52441.38	28.87	0.15
52443.45	28.93	0.19
52464.33	27.36	0.13
52473.31	27.38	0.11
52476.31	26.97	0.09
52484.29	27.06	0.12
52491.29	26.39	0.30
52512.26	26.36	0.13
52622.65	24.44	0.15
52625.65	24.47	0.15
52629.64	24.20	0.12
52638.65	24.20	0.13
52640.63	24.56	0.12
52641.65	24.36	0.19
52644.60	24.11	0.16
52647.58	24.39	0.12
52688.49	27.56	0.14
52696.53	28.46	0.14
52699.64	28.73	0.21
52701.61	28.98	0.13
52709.46	29.65	0.12
52712.39	29.56	0.15
52758.32	32.20	0.14
52769.48	33.69	0.23
52787.46	35.55	0.16
52793.48	36.28	0.27
52797.43	36.84	0.15
52801.37	36.92	0.15
52803.46	37.21	0.18
52807.41	37.59	0.16
52809.43	37.49	0.18
52811.41	38.06	0.16
52813.40	38.25	0.17
52816.38	38.38	0.33
52819.36	38.27	0.20
52822.37	38.04	0.20
52823.39	37.94	0.13
52825.35	38.17	0.12
52828.34	38.24	0.27
52831.36	38.82	0.25
52832.36	38.15	0.20
52837.30	37.73	0.22
52842.30	37.64	0.21
52851.30	36.65	0.24
52860.27	36.35	0.21
52864.27	36.30	0.25
52869.26	36.13	0.23
52873.26	34.90	0.26
52880.26	35.93	0.22
