5.870548437500000000e+04	-1.749126136741949722e-01
5.870845312500000000e+04	-1.460644701595583683e-01
5.873451171875000000e+04	-1.361899699342359327e-01
5.873546875000000000e+04	-6.881724582927972733e-02
5.873751562500000000e+04	-1.591734969317712967e-01
5.874649218750000000e+04	-1.688375352808009211e-01
5.874750781250000000e+04	-1.045147343398014073e-01
5.874948437500000000e+04	-1.620398969204472905e-01
5.875646484375000000e+04	6.555784218676308228e-03
5.875739453125000000e+04	-2.292007276022900442e-02
5.875846875000000000e+04	-1.200215256375258832e-02
5.875946484375000000e+04	4.482034200353268716e-02
5.876045312500000000e+04	4.090765237580740177e-02
5.876045703125000000e+04	3.787470888980237760e-02
5.876452734375000000e+04	1.120646939558014310e-01
5.876453125000000000e+04	1.181832092100592035e-01
5.876548828125000000e+04	1.090950949971443151e-01
5.876641406250000000e+04	1.339598597269002767e-01
5.876644531250000000e+04	2.255028914287606767e-01
5.876736718750000000e+04	1.038930770615138499e-01
5.876737109375000000e+04	1.293625978699424195e-01
5.876838671875000000e+04	1.621483428417036521e-01
5.877051562500000000e+04	1.721227242120448864e-01
5.877232421875000000e+04	1.110047702621272947e-01
5.877543359375000000e+04	2.125641116720089485e-01
5.877749609375000000e+04	1.592456270308275634e-01
5.877751953125000000e+04	1.761889573257917618e-01
5.877850781250000000e+04	2.056682202127149139e-01
5.877948828125000000e+04	1.618962771761403019e-01
5.878446484375000000e+04	1.170085361498820475e-01
5.878742578125000000e+04	5.625282023757449679e-02
5.878943359375000000e+04	6.141727291594634153e-02
5.879034375000000000e+04	7.356010522983069677e-02
5.879035156250000000e+04	1.087644743003011172e-01
5.879252734375000000e+04	1.466383489021723108e-01
5.879352734375000000e+04	1.301821571856009996e-01
5.879428515625000000e+04	1.564742721476193310e-01
5.879528906250000000e+04	1.816781301091339174e-01
5.879626171875000000e+04	1.415030112393367290e-01
5.879723828125000000e+04	1.768109553532895006e-01
5.880025000000000000e+04	1.937534389668087442e-01
5.880223046875000000e+04	1.649431508933218993e-01
5.880549609375000000e+04	7.643627874233516195e-02
5.880636328125000000e+04	4.277984542022750247e-02
5.881142968750000000e+04	-8.461049934837205910e-02
5.882844921875000000e+04	-1.707778438188825021e-01
5.883021875000000000e+04	-1.859718804869885389e-01
5.883121484375000000e+04	-2.019471611882579509e-01
5.883320312500000000e+04	-2.597935358186873600e-01
5.883423046875000000e+04	-2.698733678258804503e-01
5.883722265625000000e+04	-2.440260849952835542e-01
5.884623828125000000e+04	-1.860114023815526707e-01
5.885344921875000000e+04	-2.271888165426219075e-01
5.885610156250000000e+04	-1.921875552278038413e-01
5.886012109375000000e+04	-1.929825662574558010e-01
5.886413281250000000e+04	-2.062625631178605090e-01
5.886719531250000000e+04	-1.812162632182889865e-01
5.887121875000000000e+04	-2.271355873628237987e-01
5.887219921875000000e+04	-2.496863695107549574e-01
5.887618359375000000e+04	-2.201960738588013555e-01
5.887721875000000000e+04	-2.340310399693521504e-01
5.887822265625000000e+04	-2.662927352915573920e-01
5.887911718750000000e+04	-1.950706497856629085e-01
5.888024218750000000e+04	-2.191826489598440730e-01
5.888116406250000000e+04	-1.963375072724033998e-01
5.888618750000000000e+04	-1.755430859997488824e-01
5.888621484375000000e+04	-1.960946742884175364e-01
5.889023437500000000e+04	-1.819379793854523086e-01
5.889319140625000000e+04	-1.752324223439813977e-01
5.889516406250000000e+04	-1.419160324298616160e-01
5.889620703125000000e+04	-1.373446488790932563e-01
5.889820312500000000e+04	-9.064690224175819822e-02
5.889917968750000000e+04	-5.688581786901636406e-02
5.889922656250000000e+04	-5.964981493289656100e-02
5.890323828125000000e+04	3.237776724725449640e-02
5.890616015625000000e+04	7.169654997665020346e-02
5.890918359375000000e+04	3.861231616926374954e-02
5.890919921875000000e+04	6.153474907341660582e-02
5.891214453125000000e+04	1.206740975103741675e-01
5.891517578125000000e+04	1.300145010229982745e-01
5.894113671875000000e+04	4.975052290842256753e-01
5.894419921875000000e+04	5.457372589642659477e-01
5.895619921875000000e+04	5.537673757849006506e-01
5.896719531250000000e+04	4.783241339115988922e-01
