4.294500000000000000e+03	1.986140060424804688e+01	1.145257353782653809e-01
4.569500000000000000e+03	2.007279968261718750e+01	1.088242977857589583e-01
4.594500000000000000e+03	2.007279968261718750e+01	1.196189746260643005e-01
4.615500000000000000e+03	2.011840057373046875e+01	1.222179159522056441e-01
4.627500000000000000e+03	2.012999916076660156e+01	1.245891898870468001e-01
4.639500000000000000e+03	2.012999916076660156e+01	1.285735666751861572e-01
4.893500000000000000e+03	2.010110092163085582e+01	1.135218515992164612e-01
4.944500000000000000e+03	1.992289924621582031e+01	1.321510523557662686e-01
4.956500000000000000e+03	1.988199996948241832e+01	1.101410314440727234e-01
4.970500000000000000e+03	1.992289924621582031e+01	1.050944179296493669e-01
4.998500000000000000e+03	1.998520088195800781e+01	1.149232834577560425e-01
5.011500000000000000e+03	2.006369972229003906e+01	1.133296638727187972e-01
5.030500000000000000e+03	1.998520088195800781e+01	1.262352913618087491e-01
